CustomerID,Age,Gender,AnnualIncome,SpendingScore,OnlinePurchases,WebsiteVisits,CategoryPreference
14431,30.0,Male,43.178223068633706,58.62664293986031,9.0,21.0,Clothing
14432,52.0,Female,55.9534733942062,44.06396493302116,14.0,24.0,Clothing
14433,41.0,Female,50.07657298092977,21.67743091582942,12.0,23.0,Clothing
14434,31.0,Male,47.872316425162445,42.898380220864816,11.0,27.0,Beauty
14435,41.0,Female,50.031486124217864,50.233131816824546,8.0,13.0,Beauty
14436,40.0,Male,52.15222263842001,73.30451268305279,10.0,19.0,Clothing
14437,51.0,Female,50.33756422061243,56.6090362788642,11.0,18.0,Books
14438,24.0,Female,49.13434542298276,55.96910512756568,6.0,19.0,Electronics
14439,38.0,Female,,70.78803989733724,10.0,15.0,Electronics
14440,27.0,Male,37.58066418420906,51.51504671100522,6.0,13.0,Beauty
14441,35.0,Female,51.31600719824013,23.465221018045476,10.0,21.0,Clothing
14442,43.0,Female,45.00648561573661,56.7681587179687,13.0,22.0,Clothing
14443,51.0,Male,57.6721450481341,34.42277007790789,8.0,22.0,Books
14444,47.0,Female,55.542673389380845,53.936406348719494,10.0,22.0,Beauty
14445,29.0,Female,43.88547462599184,58.444215334298086,10.0,18.0,Books
14446,22.0,Female,41.53637898396023,29.000466431314305,9.0,18.0,Sports
14447,53.0,Female,56.84178518306865,50.93958043040292,9.0,16.0,Sports
14448,29.0,Male,39.9699183361376,35.27149816534552,,13.0,Clothing
14449,54.0,Female,59.56084007081338,61.33541897020531,9.0,22.0,Clothing
14450,60.0,Female,57.95704263384174,69.76988029894488,9.0,20.0,Electronics
14451,36.0,Male,46.687115539783484,42.75717452691114,11.0,18.0,Clothing
14452,47.0,Male,54.03883523801129,26.64776504300677,10.0,22.0,Sports
14453,59.0,Male,54.95974001450311,49.726376442085716,9.0,13.0,Clothing
14454,29.0,Male,47.66696758128276,71.55098759866802,6.0,12.0,Electronics
14455,42.0,Male,51.520230689282464,36.89389717854145,9.0,17.0,Beauty
14456,67.0,Female,60.30482519062669,39.188523857067935,11.0,24.0,Books
14457,52.0,Male,51.06807198408357,59.91067437571846,11.0,,Sports
14458,46.0,Male,55.644726632852226,29.828634250015966,13.0,25.0,Clothing
14459,45.0,Female,57.8607094768665,57.025895142677726,10.0,16.0,Clothing
14460,51.0,Female,48.39273826847756,36.7444849972596,12.0,28.0,Electronics
14461,30.0,Female,43.62625883984287,42.26235952892709,7.0,9.0,Beauty
14462,44.0,Male,58.884878346895285,37.975325004730664,14.0,25.0,Clothing
14463,45.0,Male,53.34582360106861,54.05514172107418,11.0,21.0,Books
14464,62.0,Female,60.358879621851834,59.152909658333655,9.0,17.0,Clothing
14465,21.0,Male,39.08625644290988,54.860361050849306,8.0,15.0,Electronics
14466,25.0,Male,46.559921710756115,68.51721065084928,9.0,17.0,Sports
14467,25.0,Female,41.05023242445552,35.010601995141926,12.0,24.0,Clothing
14468,29.0,Male,46.64370214447022,72.67035112083555,9.0,17.0,Electronics
14469,40.0,Female,48.804983007296116,55.204626881451745,10.0,20.0,Sports
14470,50.0,Female,54.477283991000256,40.34045702947609,10.0,24.0,Beauty
14471,32.0,Male,47.820536074453216,50.8516233115811,10.0,16.0,Clothing
14472,62.0,Male,62.3391200963427,48.30510034166652,10.0,23.0,Clothing
14473,30.0,Male,44.84818462921917,29.319889189272505,9.0,20.0,Clothing
14474,56.0,Male,58.69931114300411,36.86513279233973,11.0,20.0,Clothing
14475,54.0,Male,57.08680736685875,66.47120116954774,11.0,30.0,Sports
14476,31.0,Male,42.79672128687546,52.5369306829415,9.0,18.0,Sports
14477,21.0,Female,39.8747653640711,58.396136679727896,9.0,15.0,Clothing
14478,31.0,Female,44.8144479410345,69.76279791993298,9.0,17.0,Books
14479,45.0,Male,57.88033279111164,,7.0,13.0,Clothing
14480,52.0,Male,54.77055280918473,67.03825717032967,12.0,24.0,Sports
14481,31.0,Male,42.122550878508044,77.42300876140479,10.0,21.0,Beauty
14482,32.0,Male,45.0714040908673,48.710212867144556,8.0,13.0,Electronics
14483,53.0,Male,55.36847524457165,43.86955731196262,11.0,24.0,Books
14484,38.0,Female,49.90576691277267,46.053029838344514,10.0,18.0,Clothing
14485,41.0,Female,50.049274875085416,64.05274673418371,8.0,16.0,Clothing
14486,59.0,Female,54.25451378951392,41.86854536445102,9.0,19.0,Clothing
14487,43.0,Female,50.719773058719696,24.046210802540124,12.0,21.0,Sports
14488,65.0,Male,59.17583603925183,43.85823941649172,9.0,20.0,Clothing
14489,24.0,Female,35.19278741362885,,8.0,15.0,Beauty
14490,53.0,Male,63.88341513560708,75.03037634332594,12.0,19.0,Electronics
14491,34.0,Male,45.170090692013005,48.39494136840135,10.0,17.0,Clothing
14492,35.0,Female,47.93891239487396,78.11209828272881,9.0,19.0,Clothing
14493,32.0,Female,49.878882591008974,64.99186329770531,9.0,18.0,Electronics
14494,40.0,Female,52.88802015202318,65.8261907878283,9.0,17.0,Electronics
14495,46.0,Female,54.90850303167427,67.82176118375457,10.0,24.0,Beauty
14496,38.0,Female,48.90209940933573,52.57700480266928,11.0,22.0,Electronics
14497,48.0,Male,55.647590412943345,48.99726343504429,7.0,20.0,Electronics
14498,25.0,Female,42.74719537885317,56.698668316638546,10.0,26.0,Books
14499,49.0,Female,55.036693751858095,53.180097081539024,7.0,14.0,Beauty
14500,56.0,Female,58.43716941233573,58.83401808823511,11.0,24.0,Clothing
14501,31.0,Female,48.35571745197638,53.26401369800864,12.0,26.0,Clothing
14502,40.0,Female,49.72398863236345,53.06157012707618,8.0,14.0,Clothing
14503,47.0,Male,53.367791640069974,68.05529329591766,7.0,11.0,Sports
14504,31.0,Male,41.92685128231525,60.28733586009079,9.0,19.0,Electronics
14505,25.0,Female,39.048620298403236,64.8601237801457,7.0,18.0,Sports
14506,57.0,Female,56.646475553680816,50.83353848139996,12.0,25.0,Clothing
14507,20.0,Male,44.57617150824402,22.320687300993754,8.0,15.0,Sports
14508,34.0,Male,47.184638566495785,25.797424489609966,8.0,16.0,Sports
14509,29.0,Male,45.341265426072255,56.63696849192941,8.0,15.0,Clothing
14510,26.0,Female,42.90414489325032,72.5709565333594,12.0,23.0,Clothing
14511,36.0,Male,46.54168981297725,52.94818313183414,10.0,21.0,Books
14512,55.0,Male,62.03522587582711,40.16242427855198,11.0,19.0,Electronics
14513,68.0,Male,61.6090808516578,43.90565716806592,12.0,23.0,Beauty
14514,46.0,Male,48.30088062003443,44.393333816985866,9.0,18.0,Clothing
14515,25.0,Male,40.36611930166449,57.5279974786466,9.0,21.0,Clothing
14516,48.0,Male,51.70263016469961,37.200850322215246,10.0,20.0,Sports
14517,30.0,Female,43.502838793500636,17.323597930543606,9.0,20.0,Electronics
14518,35.0,Female,45.90030437648659,27.28658126633132,6.0,13.0,Books
14519,50.0,Male,51.23562338222424,12.428552832939936,9.0,19.0,Beauty
14520,39.0,Female,51.20396636282263,42.824778685960155,11.0,21.0,Clothing
14521,33.0,Female,44.85492911189163,48.50493517843811,11.0,24.0,Books
14522,25.0,Male,45.719221907077724,35.45801925534885,9.0,16.0,Electronics
14523,47.0,Female,52.65771930199606,30.163429718692633,8.0,14.0,Clothing
14524,,Male,43.24105275078125,51.799858698498156,8.0,16.0,Clothing
14525,54.0,Male,56.76277153327897,48.387871350843945,11.0,21.0,Electronics
14526,46.0,Male,53.44892426903403,49.08579247600267,9.0,14.0,Beauty
14527,32.0,Male,45.744236405257794,25.527000485537965,8.0,18.0,Clothing
14528,51.0,Male,60.19348529166305,28.614312522284116,10.0,17.0,Clothing
14529,49.0,Male,58.52088299710195,57.99852810070726,11.0,23.0,Electronics
14530,48.0,Female,51.175112636879945,48.34966350795828,8.0,16.0,Clothing
14531,40.0,Male,50.47595543703758,39.780105116113305,10.0,19.0,Electronics
14532,59.0,Female,58.20840169419276,70.32678770265035,13.0,25.0,Beauty
14533,54.0,Male,55.31883030977501,66.9618265861847,9.0,17.0,Electronics
14534,58.0,Female,57.16548052414141,69.3892859903184,12.0,23.0,Electronics
14535,30.0,Female,41.69172654213444,48.547048484140646,7.0,17.0,Electronics
14536,58.0,Male,56.92315051334347,66.59568380464444,12.0,22.0,Sports
14537,58.0,Female,55.04049619118091,55.7081478142069,10.0,22.0,Clothing
14538,49.0,Male,51.97221256429388,62.291551074495075,9.0,22.0,Clothing
14539,40.0,Male,47.15102117968177,56.22899787283064,8.0,18.0,Electronics
14540,32.0,Female,42.98942777177174,58.518384060940434,8.0,22.0,Electronics
14541,27.0,Female,42.12985194916646,51.61682951023695,6.0,15.0,Electronics
14542,50.0,Female,53.910872715453074,48.28326991272263,11.0,22.0,Books
14543,30.0,Male,44.968733769999865,44.8590308557349,7.0,15.0,Electronics
14544,33.0,Male,43.59978265756729,37.01241072457641,6.0,8.0,Clothing
14545,49.0,Male,58.622367168761,61.75385939693928,9.0,20.0,Books
14546,58.0,Male,56.38555277902625,46.054065402306094,9.0,19.0,Clothing
14547,46.0,Male,52.18678500544454,34.158638352050716,9.0,18.0,Beauty
14548,31.0,Male,41.67985479051819,40.804107834876675,8.0,16.0,Beauty
14549,60.0,Female,61.14321358085864,78.04576722066078,10.0,22.0,Electronics
14550,44.0,Male,54.1813892191713,46.371076270678174,11.0,20.0,Beauty
14551,28.0,Male,42.19642514434929,44.41063647114659,11.0,21.0,Clothing
14552,47.0,Male,56.687396815003815,34.34692965689242,10.0,22.0,Clothing
14553,21.0,Female,40.65361541897404,43.912187299484295,9.0,17.0,Clothing
14554,49.0,Male,52.6066391968122,62.58186453254335,9.0,14.0,Electronics
14555,49.0,Male,59.068050101945666,84.00614178856335,8.0,17.0,Books
14556,49.0,Male,55.0324840978605,49.182703207634205,8.0,14.0,Beauty
14557,63.0,Male,,51.33509578843465,10.0,15.0,Clothing
14558,34.0,Female,40.94185606711244,69.52283536816921,8.0,20.0,Sports
14559,37.0,Male,51.833812202692485,47.84246997447197,8.0,17.0,Clothing
14560,31.0,Male,46.00826926991096,37.73453713972276,10.0,19.0,Books
14561,55.0,Female,58.96205649921399,79.95102267519127,12.0,22.0,Books
14562,27.0,Female,41.74454009429186,68.93924068861212,11.0,23.0,Clothing
14563,45.0,Male,53.319309442351084,38.94583267550832,11.0,23.0,Clothing
14564,35.0,Male,41.12108762375426,36.38577311235976,11.0,18.0,Beauty
14565,54.0,Male,54.275438957062185,28.684754106417106,,23.0,Electronics
14566,60.0,Male,58.68656233332492,55.16739189713058,10.0,17.0,Sports
14567,45.0,Male,51.410146242675644,27.669057896880606,9.0,18.0,Clothing
14568,48.0,Female,,62.4732657158895,11.0,23.0,Clothing
14569,48.0,Male,58.39934563696369,61.84439475039418,7.0,17.0,Clothing
14570,,Female,48.926547923188956,31.5840929203834,7.0,10.0,Books
14571,47.0,Female,50.183546834996314,47.73109135414589,12.0,,Clothing
14572,49.0,Male,53.60692177815988,66.52963228567059,9.0,19.0,Electronics
14573,26.0,Female,39.6919566380451,42.53101992302686,8.0,14.0,Sports
14574,35.0,Female,49.36667508940028,59.27351196468847,11.0,24.0,Clothing
14575,48.0,Female,50.39758529823122,67.65046957414094,11.0,26.0,Clothing
14576,45.0,Male,46.452061527509215,53.513836675746404,11.0,17.0,Electronics
14577,34.0,Female,49.96539055974532,59.86813149097344,12.0,21.0,Clothing
14578,49.0,Female,59.62172257622307,38.2946123233951,9.0,22.0,Clothing
14579,50.0,Female,54.86529364290392,60.97070206210172,8.0,15.0,Clothing
14580,53.0,Female,,48.020123311713725,10.0,22.0,Clothing
14581,48.0,Female,51.76272111460314,53.30280175575208,16.0,29.0,Beauty
14582,45.0,Female,53.847685028641294,61.54235909515587,11.0,22.0,Books
14583,31.0,Male,43.372641036070185,24.472097434756883,10.0,16.0,Clothing
14584,39.0,Female,57.23796968099422,39.2388675643184,12.0,28.0,Books
14585,44.0,Female,48.512052733816994,39.751177074193436,9.0,20.0,Clothing
14586,47.0,Female,57.39267325066524,44.33212626895124,7.0,12.0,Clothing
14587,27.0,Female,43.06093424840471,39.351281988519595,10.0,16.0,Clothing
14588,19.0,Male,40.1557650533225,25.875125157037935,9.0,18.0,Electronics
14589,54.0,Male,54.27099159714259,68.21095245547586,11.0,22.0,Clothing
14590,68.0,Male,66.18507824265618,54.93031792143371,10.0,19.0,Electronics
14591,47.0,Male,48.10453362423115,37.546485945468994,9.0,13.0,Clothing
14592,40.0,Male,50.75239341713403,61.29650410451066,14.0,23.0,Clothing
14593,31.0,Male,42.86292129780639,39.73902848857689,12.0,27.0,Books
14594,41.0,Female,51.195038026846994,,8.0,17.0,Electronics
14595,62.0,Female,58.604819201242464,62.028559447896725,9.0,18.0,Clothing
14596,52.0,Male,56.88584695137352,30.35610256193327,10.0,18.0,Clothing
14597,61.0,Male,57.976939575372214,64.65848243475523,11.0,,Clothing
14598,22.0,Female,42.70595419965116,45.92875239763092,7.0,15.0,Electronics
14599,24.0,Female,32.396364653637704,37.11125276854864,5.0,12.0,Sports
14600,28.0,Female,43.49135621038069,34.61768295328892,8.0,18.0,Sports
14601,31.0,Male,41.31750853844523,46.23258785230485,6.0,14.0,Books
14602,55.0,Female,60.31908930073183,62.40345385524944,13.0,27.0,Electronics
14603,44.0,Male,50.46792061010474,54.64716964676605,10.0,22.0,Electronics
14604,32.0,Female,43.66414356035591,46.28207501208415,9.0,19.0,Clothing
14605,18.0,Male,33.050460141282194,68.10617092635869,6.0,11.0,Beauty
14606,64.0,Female,61.40485653027794,72.89859810064115,8.0,17.0,Beauty
14607,,Male,53.010703454251505,53.515741016047336,8.0,15.0,Books
14608,51.0,Female,56.61032994604961,55.75498224714386,10.0,22.0,Electronics
14609,31.0,Male,46.824893461800045,81.26070248994498,7.0,18.0,Beauty
14610,26.0,Male,44.87924545233094,54.31413193981416,7.0,13.0,Clothing
14611,63.0,Female,60.41958147909828,61.930507624199834,11.0,18.0,Beauty
14612,25.0,Female,43.72175384847204,70.89837326247175,7.0,15.0,Clothing
14613,44.0,Male,51.34733974779909,42.29459244384469,9.0,15.0,Electronics
14614,28.0,Male,45.86998943612151,37.74319159243374,12.0,19.0,Electronics
14615,46.0,Male,48.81691683695708,36.027623096239154,10.0,19.0,Clothing
14616,27.0,Female,40.07216586448851,58.29481142298535,8.0,14.0,Clothing
14617,63.0,Male,60.614863332864736,50.31069857950193,13.0,26.0,Clothing
14618,35.0,Female,48.89014132898324,23.897159309169496,,17.0,Beauty
14619,27.0,Female,40.608189618592604,47.02500615667431,10.0,23.0,Clothing
14620,55.0,Female,54.17525213455981,67.42329664128758,11.0,21.0,Clothing
14621,49.0,Male,58.504856496584814,30.83309196444823,9.0,14.0,Clothing
14622,52.0,Male,51.32368072898273,66.1368202239864,11.0,20.0,Books
14623,50.0,Female,53.396992616516364,42.03170950223303,8.0,20.0,Clothing
14624,26.0,Male,38.15459453856106,52.78257181247505,9.0,21.0,Clothing
14625,52.0,Male,56.25000035541404,44.08264481695019,9.0,18.0,Clothing
14626,44.0,Male,57.39151288717767,63.732479708029075,9.0,20.0,Beauty
14627,45.0,Female,54.604656297541595,31.036260292661357,9.0,20.0,Books
14628,49.0,Male,54.242742109763206,56.222510801874115,12.0,25.0,Sports
14629,51.0,Female,54.9304319925536,,10.0,27.0,Books
14630,55.0,Male,66.05531916507145,56.677750486782564,12.0,26.0,Beauty
14631,33.0,Male,44.297190155828176,68.96062497697801,,18.0,Clothing
14632,41.0,Female,50.607273346917005,51.890376905145864,14.0,28.0,Sports
14633,52.0,Male,57.94499720186861,50.56142681478406,10.0,20.0,Clothing
14634,52.0,Female,56.69983020692351,56.20424096899738,11.0,28.0,Clothing
14635,27.0,Female,41.5731480962806,62.314330834844654,7.0,16.0,Clothing
14636,29.0,Male,39.89967010360054,71.4027846603568,6.0,16.0,Beauty
14637,54.0,Female,61.48566358029803,63.03547411080174,8.0,11.0,Clothing
14638,56.0,Female,59.28446421183651,68.23958243800698,8.0,17.0,Books
14639,28.0,Female,44.59188831436796,56.748731452605796,9.0,17.0,Clothing
14640,40.0,Male,48.81679292004742,55.4870489252531,10.0,16.0,Sports
14641,49.0,Male,57.224248398288125,70.97094852909876,9.0,16.0,Beauty
14642,48.0,Female,50.987257394958355,63.260488678052056,9.0,12.0,Books
14643,55.0,Female,58.636954486946216,63.06227735142548,10.0,23.0,Electronics
14644,52.0,Female,52.787101431720615,59.204858233549594,12.0,21.0,Electronics
14645,65.0,Male,62.04834914674816,49.614902462638966,13.0,27.0,Electronics
14646,27.0,Male,43.166517316717176,66.29542706266157,12.0,29.0,Beauty
14647,55.0,Female,58.87960593225264,13.378096676286894,10.0,19.0,Electronics
14648,35.0,Male,44.12926249179066,86.9101954696956,11.0,19.0,Beauty
14649,48.0,Male,52.41467261418276,,12.0,27.0,Electronics
14650,35.0,Female,44.65147572668124,28.85528708477334,6.0,13.0,Books
14651,46.0,Male,53.17438632125617,68.00331139946589,9.0,19.0,Sports
14652,50.0,Male,56.22729112407373,38.52684386903325,9.0,17.0,Beauty
14653,53.0,Male,56.00640315341286,44.31273538136157,11.0,18.0,Clothing
14654,26.0,Male,41.65660091969202,45.325897088909514,13.0,21.0,Clothing
14655,60.0,Male,62.35867595142524,71.89124558562395,12.0,18.0,Sports
14656,46.0,Female,56.92940877055594,52.41812887149359,7.0,17.0,Clothing
14657,51.0,Male,55.93934629166796,67.68827512118092,9.0,21.0,Clothing
14658,52.0,Male,54.754469337797175,56.98370611099389,11.0,17.0,Clothing
14659,33.0,Female,44.891723779929244,41.95814756637306,13.0,24.0,Clothing
14660,32.0,Female,42.6362532793863,33.84667653564411,9.0,19.0,Electronics
14661,49.0,Female,54.69591586751731,70.38813090239613,10.0,18.0,Books
14662,32.0,Female,46.90726470959889,18.940581073385996,11.0,27.0,Beauty
14663,48.0,Female,61.382592735543845,65.47846327694045,10.0,24.0,Beauty
14664,24.0,Male,44.779775422010374,62.13379393265469,8.0,18.0,Beauty
14665,63.0,Male,63.17102697885648,50.00354155141685,12.0,22.0,Clothing
14666,50.0,Male,54.173617345249774,67.80755976735605,13.0,26.0,Clothing
14667,33.0,Female,48.50115130755112,42.26286355600035,7.0,13.0,Clothing
14668,50.0,Female,47.49412900766319,60.325682382273094,9.0,18.0,Electronics
14669,47.0,Female,52.03197005047721,66.77579947893554,10.0,18.0,Electronics
14670,25.0,Male,38.61063893336014,,6.0,17.0,Electronics
14671,55.0,Female,56.626061607510195,43.67702201866602,10.0,22.0,Clothing
14672,31.0,Female,39.29778948255485,32.70703646666806,7.0,16.0,Beauty
14673,46.0,Male,,41.659872867561475,8.0,14.0,Electronics
14674,41.0,Female,45.00070496668081,51.157939395717726,8.0,20.0,Clothing
14675,25.0,Male,45.91676932604844,47.69113281792066,11.0,18.0,Books
14676,63.0,Male,65.29609835433621,43.94034763223554,10.0,21.0,Clothing
14677,50.0,Female,49.69406834613623,61.014381328495915,8.0,21.0,Clothing
14678,56.0,Male,59.648774330828736,38.245204811366854,10.0,15.0,Clothing
14679,61.0,Female,63.496283260106104,77.73749824218787,9.0,18.0,Clothing
14680,48.0,Male,48.634902650379715,40.250436513888786,8.0,18.0,Books
14681,47.0,Male,47.50902297316257,,11.0,24.0,Electronics
14682,58.0,Male,55.381804997590166,45.16725864422239,12.0,15.0,Sports
14683,24.0,Female,40.107855684857796,64.37211135121156,12.0,19.0,Clothing
14684,37.0,Female,47.99430114141902,55.82061332743411,9.0,19.0,Clothing
14685,28.0,Male,40.48830558666098,30.591832916375616,7.0,15.0,Beauty
14686,56.0,Female,65.58340965503669,41.63288414273294,9.0,16.0,Clothing
14687,43.0,Male,55.686289165009995,42.2720879450899,11.0,19.0,Sports
14688,23.0,Male,45.28841372671582,18.249890796176434,9.0,18.0,Books
14689,55.0,Female,62.68034132511403,35.44920423199012,11.0,24.0,Electronics
14690,37.0,Female,48.70453353428508,59.959107564145086,7.0,15.0,Sports
14691,26.0,Male,41.85448621782635,30.795895882103594,9.0,21.0,Books
14692,43.0,Male,51.33559152910813,54.92299858984711,11.0,24.0,Electronics
14693,52.0,Female,58.36489148739005,64.05041868343922,10.0,23.0,Clothing
14694,32.0,Male,47.53539229514923,41.000000150984434,10.0,21.0,Clothing
14695,46.0,Female,52.78974078944546,42.84315090223657,10.0,21.0,Electronics
14696,46.0,Female,51.20861468222328,61.768276646620684,11.0,24.0,Clothing
14697,66.0,Female,64.19203571647323,50.541749219362934,11.0,18.0,Clothing
14698,46.0,Female,53.08710460922465,37.73264839740925,13.0,19.0,Electronics
14699,38.0,Female,51.412848921109585,55.85269822346905,12.0,21.0,Clothing
14700,49.0,Male,55.2387705330468,65.60092643096566,11.0,19.0,Books
14701,28.0,Male,42.200915415480964,40.03375778310297,8.0,18.0,Beauty
14702,58.0,Female,62.59332780302015,43.78832560531345,11.0,16.0,Beauty
14703,29.0,Male,51.203091615894806,47.04907505503066,10.0,21.0,Books
14704,64.0,Female,67.02062697172082,38.88295560764085,11.0,22.0,Clothing
14705,41.0,Male,44.325036403813286,55.839843868012345,7.0,19.0,Clothing
14706,56.0,Male,60.833221582740876,67.8107776039624,9.0,15.0,Electronics
14707,50.0,Male,52.56523945520624,57.577676191749816,9.0,19.0,Beauty
14708,61.0,Male,66.16425328618718,100.0,10.0,19.0,Electronics
14709,58.0,Female,59.82452571898043,68.92352256972075,11.0,12.0,Clothing
14710,51.0,Female,55.725888326801794,72.34962961256528,9.0,20.0,Clothing
14711,65.0,Female,62.158004819373616,34.729568212237226,12.0,18.0,Electronics
14712,53.0,Female,56.61470385190807,33.36239710811773,13.0,26.0,Clothing
14713,54.0,Female,58.0450865268654,67.56520603333998,11.0,25.0,Beauty
14714,27.0,Female,43.86471909325047,16.231860666372476,13.0,23.0,Sports
14715,49.0,Female,50.03584152563455,10.122154638868402,11.0,20.0,Clothing
14716,59.0,Male,58.1093679329469,50.767086991256306,7.0,11.0,Electronics
14717,39.0,Male,52.13863102495623,56.38901807892308,9.0,15.0,Books
14718,48.0,Male,58.78515462510632,61.83886707540735,9.0,18.0,Clothing
14719,34.0,Male,48.25788492650976,62.58874069959249,7.0,15.0,Books
14720,38.0,Female,48.144041761030905,51.0994522047131,8.0,18.0,Clothing
14721,32.0,Male,48.38026381964934,54.97555452959937,10.0,21.0,Electronics
14722,42.0,Male,49.726553046866435,36.90265448749449,8.0,13.0,Electronics
14723,65.0,Male,65.20584707077815,52.39286470915234,10.0,18.0,Electronics
14724,50.0,Female,58.663641001283224,65.20558693021249,10.0,18.0,Clothing
14725,52.0,Male,54.069740435072276,71.54486788597251,9.0,19.0,Books
14726,29.0,Male,41.75250235523245,63.403393723771,9.0,25.0,Clothing
14727,55.0,Male,55.69373822973619,66.67056704142843,7.0,16.0,Books
14728,55.0,Male,53.96140194473374,46.41365083462648,14.0,23.0,Clothing
14729,49.0,Female,54.572356307752834,52.01450240526012,11.0,23.0,Electronics
14730,65.0,Male,63.980825055970975,64.26119854915463,11.0,19.0,Books
14731,40.0,Female,50.388774882662666,52.20108030829596,12.0,25.0,Clothing
14732,26.0,Female,40.54212289411446,50.86110560854053,10.0,15.0,Sports
14733,45.0,Female,51.79754593411198,37.870948099346684,7.0,22.0,Clothing
14734,27.0,Male,45.155897321082435,48.57350043260445,10.0,18.0,Electronics
14735,49.0,Female,55.57817669061677,55.59843740253397,14.0,24.0,Electronics
14736,33.0,Female,46.11388236908703,63.7913502943419,8.0,13.0,Beauty
14737,43.0,Female,58.52875508242178,53.490943108209514,8.0,16.0,Clothing
14738,25.0,Female,38.80878450490294,46.3033804429996,13.0,20.0,Books
14739,49.0,Male,54.75074015237682,22.668145980844656,11.0,24.0,Electronics
14740,49.0,Male,52.07834563505459,57.82702874202308,9.0,20.0,Clothing
14741,42.0,Female,51.052965985639524,36.788745144930616,10.0,12.0,Clothing
14742,54.0,Female,56.55670283255086,78.74712055858403,10.0,19.0,Beauty
14743,31.0,Male,48.86910676233075,33.329643323253904,10.0,20.0,Clothing
14744,26.0,Male,44.43683204891088,31.993583709005954,7.0,15.0,Beauty
14745,35.0,Female,51.86097031470561,67.58170289988686,11.0,23.0,Books
14746,39.0,Female,44.36808140713542,40.839052694129414,6.0,13.0,Clothing
14747,22.0,Male,36.88862035763085,75.19486991393057,13.0,25.0,Beauty
14748,42.0,Male,50.20847451173472,48.55096918054948,8.0,18.0,Electronics
14749,37.0,Female,48.24641878758889,28.785030675171488,8.0,19.0,Beauty
14750,45.0,Female,48.03929062429087,45.92881845760152,13.0,23.0,Beauty
14751,24.0,Male,49.245569618735516,28.75138738381841,10.0,23.0,Clothing
14752,53.0,Male,54.14439485877463,50.69399903626096,10.0,21.0,Books
14753,51.0,Male,50.90555444618793,50.86136389853143,10.0,22.0,Clothing
14754,41.0,Male,53.63604178310927,55.10268933796087,11.0,21.0,Beauty
14755,53.0,Female,59.289158582252995,31.516119176527095,11.0,17.0,Sports
14756,49.0,Female,52.74609756018198,44.91107173204411,15.0,32.0,Clothing
14757,30.0,Female,48.468543871462,61.417710440640946,6.0,8.0,Sports
14758,31.0,Female,41.678027034419635,,9.0,22.0,Clothing
14759,50.0,Female,58.3414348421449,36.79432668168482,11.0,23.0,Electronics
14760,43.0,Male,51.376252077360924,65.3103794573639,7.0,17.0,Books
14761,59.0,Male,57.0997612782288,33.01497874814362,8.0,14.0,Clothing
14762,57.0,Male,57.90090869269141,70.95284039070616,9.0,18.0,Electronics
14763,55.0,Female,54.34304663007412,88.43483203910057,12.0,26.0,Clothing
14764,31.0,Male,45.73281077730457,67.81867235778462,10.0,21.0,Clothing
14765,32.0,Male,42.87795062550161,61.24806695314463,10.0,22.0,Books
14766,57.0,Male,64.2433959634772,52.173075909524066,11.0,15.0,Books
14767,48.0,Female,53.783548224241954,55.34901514798626,11.0,22.0,Beauty
14768,35.0,Female,48.77742394905187,56.5476773965111,9.0,20.0,Sports
14769,24.0,Female,44.96210747331146,30.49550474943386,6.0,17.0,Electronics
14770,64.0,Male,55.37594178354918,68.33790497587438,9.0,17.0,Sports
14771,49.0,Male,51.45464682669685,37.004955537160725,10.0,15.0,Beauty
14772,59.0,Male,58.55371258787648,55.41712738230872,11.0,21.0,Clothing
14773,23.0,Female,37.558520073628344,49.87132474319926,8.0,13.0,Books
14774,52.0,Male,58.5423371701482,75.56807537000681,10.0,20.0,Electronics
14775,34.0,Female,47.1868491640572,44.977496721466444,6.0,12.0,Beauty
14776,24.0,Female,41.48484296853072,30.867694382410107,8.0,18.0,Clothing
14777,58.0,Female,58.67924667395961,36.92366250589766,9.0,17.0,Beauty
14778,45.0,Male,49.2186102672909,51.51922840945823,8.0,18.0,Books
14779,47.0,Female,56.029293101483425,50.53866814451964,7.0,13.0,Electronics
14780,47.0,Male,55.47936232705549,70.2272609367823,8.0,14.0,Books
14781,32.0,Female,49.93196573596583,55.512496874496456,11.0,22.0,Books
14782,51.0,Male,55.19331190289779,16.57872895144871,8.0,14.0,Beauty
14783,60.0,Female,62.4280085845113,58.28422901624556,12.0,26.0,Clothing
14784,29.0,Female,46.429881772138245,54.76622799220201,10.0,15.0,Clothing
14785,54.0,Male,58.77645809832743,,7.0,18.0,Clothing
14786,59.0,Female,61.76096763203653,71.05621361294062,10.0,18.0,Electronics
14787,56.0,Female,60.949303150707856,55.12711311181062,11.0,22.0,Electronics
14788,51.0,Female,54.42036928662559,38.04354739223933,10.0,27.0,Electronics
14789,45.0,Male,49.51825923800831,51.72240907206506,9.0,14.0,Clothing
14790,55.0,Female,55.6920442933056,58.85079719323955,10.0,15.0,Clothing
14791,24.0,Female,45.54437510194647,57.836369329659114,7.0,,Sports
14792,58.0,Female,59.41525089846666,44.25529376451503,8.0,20.0,Sports
14793,18.0,Female,37.62493710188573,52.141168614816124,6.0,11.0,Clothing
14794,28.0,Female,44.07595104649208,55.30363360957047,6.0,16.0,Clothing
